sample_index,seed_defensive_op,func_name,var,security_sensitive_operation,sample_reason,source_kind,source_reference,code_excerpt
147,kfree,xfs_growfs_check_rtgeom,nmp,xfs_growfs_rt_alloc_fake_mount,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
148,kfree,ovl_get_indexdir,fh,ovl_get_origin_fh,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
149,kfree,ovs_meter_cmd_set,meter,dp_meter_create,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
150,kfree,avs_widget_load,w->name,avs_ssp_sprint,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
151,kfree,ksmbd_vfs_set_dos_attrib_xattr,n.data,ksmbd_vfs_setxattr,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
152,kfree,fd_set_configfs_dev_params,arg_p,match_strdup,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
153,kfree,execlists_capture,cap,capture_regs,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
154,kfree,zoran_init_video_devices,zr->video_dev,video_device_alloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
155,kfree,ep93xxfb_probe,info,framebuffer_alloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
156,kfree,pkg_thermal_cpu_offline,zonedev,pkg_temp_thermal_get_dev,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
157,kfree,efi_runtime_get_nextvariablename,name,copy_ucs2_from_user_len,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
158,kfree,wiimote_hid_probe,wdata,wiimote_create,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
159,kfree,uclogic_params_ugee_v2_init_frame_dial,rdesc_frame,uclogic_rdesc_template_apply,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
160,kfree,ccwchain_fetch_ccw,idaws,get_guest_idal,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
161,kfree,hp_populate_password_elements_from_package,str_value,hp_convert_hexstr_to_str,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
162,kfree,ieee80211_new_chanctx,ctx,ieee80211_alloc_chanctx,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
163,kfree,samsung_dt_subnode_to_map,configs,add_config,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
164,kfree,acpi_pci_irq_enable,entry,acpi_pci_irq_lookup,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
165,kfree,security_sid_mls_copy,s,context_struct_to_string,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
166,kfree,vhci_recv_ret_unlink,unlink,dequeue_pending_unlink,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
167,kfree,wilc_setup_multicast_filter,msg,wilc_alloc_work,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
168,kfree,xfs_growfs_rt_alloc_blocks,nmp,xfs_growfs_rt_alloc_fake_mount,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
169,kfree,raw_ioctl_ep0_write,data,raw_alloc_io_data,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
170,kfree,spidev_compat_ioc_message,ioc,spidev_message,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
171,kfree,drm_edid_read_custom,edid,_drm_edid_alloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
172,kfree,skl_get_initial_plane_config,intel_fb,intel_framebuffer_alloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
173,kfree,snd_cx18_init,cxsc,snd_cx18_card_create,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
174,kfree,of_at91_clk_pll_setup,characteristics,of_at91_clk_pll_get_characteristics,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
175,kfree,smsc75xx_bind,pdata,kzalloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
176,kfree,da7219_register_dai_clks,da7219->clk_hw_data,kzalloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
177,kfree,apple_dart_alloc_pgtable,data,dart_alloc_pgtable,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
178,kfree,memdup_sockptr_noprof,p,copy_from_sockptr,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
179,kfree,avc_audit_post_callback,tcontext,security_sid_to_context,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
180,kfree,lt9611uxc_firmware_update,readbuf,lt9611uxc_firmware_read,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
181,kfree,load_elfcorehdr_segment,cmem,get_crash_memory_ranges,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
182,kfree,gt_record_engines,ee,capture_engine,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
183,kfree,ovl_fix_origin,fh,ovl_get_origin_fh,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
184,kfree,lio_target_tiqn_addtpg,tpg,iscsit_alloc_portal_group,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
185,kfree,kvm_vgic_hyp_init,gic_kvm_info,vgic_v2_probe,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
186,kfree,qdev_crtc_init,cursor,qxl_create_plane,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
187,kfree,gsp_next_packet,pkt,gsp_send,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
188,kfree,__of_attach_node_sysfs,name,safe_name,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
189,kfree,of_dma_configure_id,map,of_dma_get_range,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
190,kfree,clkgen_c32_pll_setup,pll_name,__clk_get_name,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
191,kfree,cobalt_alsa_init,cobsc,snd_cobalt_card_create,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
192,kfree,kdb_defcmd,mp->usage,kdb_strdup_dequote,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
193,kfree,svc_export_parse,exp.ex_uuid,nfsd_uuid_parse,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
194,kfree,ocfs2_dismount_volume,osb,OCFS2_SB,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
195,kfree,sas_ex_general,rg_req,alloc_smp_req,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
196,kfree,netdev_rx_queue_set_rps_mask,map,kzalloc,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
197,kfree,ksmbd_decode_ntlmssp_auth_blob,domain_name,smb_strndup_from_utf16,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
198,kfree,sglist_do_debounce,buf,sg_virt,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
199,kfree,b43legacy_write_probe_resp_template,probe_resp_data,b43legacy_generate_probe_resp,deterministic_random_fill,historical_pattern,kfree_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_154716.parsed.json,
0,of_node_put,regulator_of_get_init_node,search,of_get_child_by_name,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
1,of_node_put,detect_system_supports_pseudo_nmi,np,of_find_compatible_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
2,of_node_put,sunserial_console_termios,dp,of_find_node_by_path,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
3,of_node_put,sh_eth_phy_init,pn,of_parse_phandle,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
4,of_node_put,of_at91sam9x5_clk_usb_setup,parent_np,of_get_parent,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
5,of_node_put,chipone_dsi_host_attach,endpoint,of_graph_get_endpoint_by_regs,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
6,of_node_put,nomadik_src_init,np,of_find_matching_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
7,of_node_put,init_ioports,dnode,of_find_node_by_name,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
8,of_node_put,mchp_lvds_probe,port,of_graph_get_remote_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
9,of_node_put,r9a06g032_smp_prepare_cpus,dn,of_get_cpu_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
10,of_node_put,loongson_nand_chip_init,chip_np,of_get_next_child,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
11,of_node_put,armada_8k_cpufreq_init,node,of_find_matching_node_and_match,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
12,of_node_put,is_kdump,node,of_find_node_by_type,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
13,of_node_put,stm32_pctrl_get_irq_domain,parent,of_irq_find_parent,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
14,of_node_put,rsnd_parse_connect_graph,remote_node,of_graph_get_remote_port_parent,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
15,of_node_put,hb_cpufreq_driver_init,np,of_node_get,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
16,of_node_put,sun4i_tcon_find_engine_traverse,port,of_graph_get_port_by_id,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
17,of_node_put,of_map_id,phandle_node,of_find_node_by_phandle,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
18,of_node_put,rpi_register_clk_driver,firmware,of_get_compatible_child,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
19,of_node_put,has_thead_homogeneous_vlenb,cpu_node,of_cpu_device_node_get,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
20,of_node_put,mtk_star_mdio_init,mdio_node,of_get_available_child_by_name,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
21,of_node_put,at91_reset_probe,np,for_each_matching_node_and_match,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
22,of_node_put,mtk_iommu_mm_dts_parse,larbnode,of_find_device_by_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
23,of_node_put,nxp_spifi_probe,flash_np,of_get_next_available_child,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
24,of_node_put,dmtimer_systimer_find_first_available,np,for_each_matching_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
25,of_node_put,tegra_xusb_find_port,np,tegra_xusb_find_port_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
26,of_node_put,xisc_parse_dt,epn,for_each_endpoint_of_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
27,of_node_put,__uniphier_cache_init,next_np,of_find_next_cache_node,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
28,of_node_put,meson_vpu_has_available_connectors,remote,of_graph_get_remote_port,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
29,of_node_put,onie_tlv_add_cells,layout,of_nvmem_layout_get_container,paper_table_operation,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
30,of_node_put,of_changeset_create_node,np,__of_node_dup,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
31,of_node_put,rsnd_src_probe,node,rsnd_src_of_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
32,of_node_put,rsnd_dvc_probe,node,rsnd_dvc_of_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
33,of_node_put,update_pci_dma_nodes,dn,copy_property,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
34,of_node_put,populate_attr_groups,opal,of_find_node_by_path,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
35,of_node_put,stfcamss_of_parse_ports,node,for_each_endpoint_of_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
36,of_node_put,imx_pcie_add_lut_by_rid,target,of_map_id,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
37,of_node_put,probe_port_store,eth_dn,ehea_get_eth_dn,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
38,of_node_put,dlpar_hp_dt_add,np,get_device_node_with_drc_info,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
39,of_node_put,its_v5_pci_msi_prepare,msi_node,pci_msi_map_rid_ctlr_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
40,of_node_put,usbport_trig_port_observed,port_np,usb_of_get_device_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
41,of_node_put,iproc_pcie_msi_enable,msi_node,of_msi_xlate,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
42,of_node_put,gic_populate_ppi_partitions,cpu_node,of_find_node_by_phandle,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
43,of_node_put,pseries_root_bridge_prepare,pdn,of_property_read_u32_array,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
44,of_node_put,rsnd_ssi_probe,node,rsnd_ssi_of_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
45,of_node_put,snd_soc_find_usb_ctx,node,snd_soc_usb_ctx_lookup,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
46,of_node_put,qe_get_brg_clk,qe,qe_get_device_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
47,of_node_put,omap_dss_find_output_by_port_node,src_node,dss_of_port_get_parent_device,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
48,of_node_put,machine_setup,eth,of_find_compatible_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
49,of_node_put,cvm_oct_node_for_port,ni,cvm_oct_of_get_child,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
50,of_node_put,rsnd_parse_connect_ssiu,node,rsnd_ssiu_of_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
51,of_node_put,sii8620_extcon_init,muic,of_get_next_parent,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
52,of_node_put,imx8qxp_pxl2dpi_set_pixel_link_sel,ep,imx8qxp_pxl2dpi_get_available_ep_from_port,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
53,of_node_put,rcar_drif_probe,np,rcar_drif_bond_enabled,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
54,of_node_put,etnaviv_pdev_probe,first_node,etnaviv_of_first_available_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
55,of_node_put,is_ppc_trustedboot_enabled,node,get_ppc_fw_sb_node,deterministic_random_fill,historical_pattern,of_node_put_deepseek_v3_2_model_DeepSeek-V3.2_ts20260202_152843.parsed.json,
